comp_name,A2BBX6,A,B1,B2,X,nA,nB1,nB2,nX,rA,rB1,rB2,rBavg,rX,tau,NotSim
CsDyTlCl,Cs2DyTlCl6,Cs,Dy,Tl,Cl,1,3,1,-1,188.0,91.2,150.0,120.6,181.0,4.012097995572807,False
CsDyTlBr,Cs2DyTlBr6,Cs,Dy,Tl,Br,1,3,1,-1,188.0,91.2,150.0,120.6,196.0,4.136476105025544,False
CsDyPbF,Cs2DyPbF6,Cs,Dy,Pb,F,1,2,2,-1,188.0,107.0,119.0,113.0,133.0,3.445242344120841,False
CsDyPbCl,Cs2DyPbCl6,Cs,Dy,Pb,Cl,1,2,2,-1,188.0,107.0,119.0,113.0,181.0,3.870021105182788,False
CsDyPbBr,Cs2DyPbBr6,Cs,Dy,Pb,Br,1,2,2,-1,188.0,107.0,119.0,113.0,196.0,4.002764468014647,False
CsDyRaF,Cs2DyRaF6,Cs,Dy,Ra,F,1,2,2,-1,188.0,107.0,148.0,127.5,133.0,3.840233842499724,False
CsDyNpF,Cs2DyNpF6,Cs,Dy,Np,F,1,2,2,-1,188.0,107.0,110.0,108.5,133.0,3.3779708572043026,False
CsDyNpCl,Cs2DyNpCl6,Cs,Dy,Np,Cl,1,2,2,-1,188.0,107.0,110.0,108.5,181.0,3.8203671705683577,False
CsDyNpBr,Cs2DyNpBr6,Cs,Dy,Np,Br,1,2,2,-1,188.0,107.0,110.0,108.5,196.0,3.9586160184946246,False
CsDyNpI,Cs2DyNpI6,Cs,Dy,Np,I,1,2,2,-1,188.0,107.0,110.0,108.5,220.00000000000003,4.179814175176652,False
CsDyAmF,Cs2DyAmF6,Cs,Dy,Am,F,1,2,2,-1,188.0,107.0,121.0,114.0,133.0,3.463306721817905,False
CsDyAmCl,Cs2DyAmCl6,Cs,Dy,Am,Cl,1,2,2,-1,188.0,107.0,121.0,114.0,181.0,3.884359353396853,False
CsDyAmBr,Cs2DyAmBr6,Cs,Dy,Am,Br,1,2,2,-1,188.0,107.0,121.0,114.0,196.0,4.015938300765274,False
CsHoAuF,Cs2HoAuF6,Cs,Ho,Au,F,1,3,1,-1,188.0,90.1,137.0,113.55,133.0,3.455031925798652,False
CsHoAuCl,Cs2HoAuCl6,Cs,Ho,Au,Cl,1,3,1,-1,188.0,90.1,137.0,113.55,181.0,3.877753193962456,False
CsHoAuBr,Cs2HoAuBr6,Cs,Ho,Au,Br,1,3,1,-1,188.0,90.1,137.0,113.55,196.0,4.009853590263646,False
CsHoHgF,Cs2HoHgF6,Cs,Ho,Hg,F,1,3,1,-1,188.0,90.1,119.0,104.55,133.0,3.336628812211812,False
CsHoHgCl,Cs2HoHgCl6,Cs,Ho,Hg,Cl,1,3,1,-1,188.0,90.1,119.0,104.55,181.0,3.795739285669488,False
CsHoHgBr,Cs2HoHgBr6,Cs,Ho,Hg,Br,1,3,1,-1,188.0,90.1,119.0,104.55,196.0,3.939211308625011,False
CsHoHgI,Cs2HoHgI6,Cs,Ho,Hg,I,1,3,1,-1,188.0,90.1,119.0,104.55,220.00000000000003,4.168766545353849,False
CsHoTlF,Cs2HoTlF6,Cs,Ho,Tl,F,1,3,1,-1,188.0,90.1,150.0,120.05,133.0,3.599280213353248,False
CsHoTlCl,Cs2HoTlCl6,Cs,Ho,Tl,Cl,1,3,1,-1,188.0,90.1,150.0,120.05,181.0,3.999113616102103,False
CsHoTlBr,Cs2HoTlBr6,Cs,Ho,Tl,Br,1,3,1,-1,188.0,90.1,150.0,120.05,196.0,4.12406155446112,False
CsErAuF,Cs2ErAuF6,Cs,Er,Au,F,1,3,1,-1,188.0,89.0,137.0,113.0,133.0,3.445242344120841,False
CsErAuCl,Cs2ErAuCl6,Cs,Er,Au,Cl,1,3,1,-1,188.0,89.0,137.0,113.0,181.0,3.870021105182788,False
CsErAuBr,Cs2ErAuBr6,Cs,Er,Au,Br,1,3,1,-1,188.0,89.0,137.0,113.0,196.0,4.002764468014647,False
CsErHgF,Cs2ErHgF6,Cs,Er,Hg,F,1,3,1,-1,188.0,89.0,119.0,104.0,133.0,3.3321170937378657,False
CsErHgCl,Cs2ErHgCl6,Cs,Er,Hg,Cl,1,3,1,-1,188.0,89.0,119.0,104.0,181.0,3.793655555276328,False
CsErHgBr,Cs2ErHgBr6,Cs,Er,Hg,Br,1,3,1,-1,188.0,89.0,119.0,104.0,196.0,3.937886324507097,False
CsErHgI,Cs2ErHgI6,Cs,Er,Hg,I,1,3,1,-1,188.0,89.0,119.0,104.0,220.00000000000003,4.168655555276327,False
CsErTlF,Cs2ErTlF6,Cs,Er,Tl,F,1,3,1,-1,188.0,89.0,150.0,119.5,133.0,3.5849038507579527,False
CsErTlCl,Cs2ErTlCl6,Cs,Er,Tl,Cl,1,3,1,-1,188.0,89.0,150.0,119.5,181.0,3.986577490925317,False
CsErTlBr,Cs2ErTlBr6,Cs,Er,Tl,Br,1,3,1,-1,188.0,89.0,150.0,119.5,196.0,4.112100503477619,False
CsErFrF,Cs2ErFrF6,Cs,Er,Fr,F,1,3,1,-1,188.0,89.0,180.0,134.5,133.0,4.162816917758943,False
CsTmYbF,Cs2TmYbF6,Cs,Tm,Yb,F,1,2,2,-1,188.0,103.0,102.0,102.5,133.0,3.321315251322038,False
CsTmYbCl,Cs2TmYbCl6,Cs,Tm,Yb,Cl,1,2,2,-1,188.0,103.0,102.0,102.5,181.0,3.789607934248868,False
CsTmYbBr,Cs2TmYbBr6,Cs,Tm,Yb,Br,1,2,2,-1,188.0,103.0,102.0,102.5,196.0,3.9359493976635016,False
CsTmYbI,Cs2TmYbI6,Cs,Tm,Yb,I,1,2,2,-1,188.0,103.0,102.0,102.5,220.00000000000003,4.170095739126916,False
CsTmPtF,Cs2TmPtF6,Cs,Tm,Pt,F,1,2,2,-1,188.0,103.0,80.0,91.5,133.0,3.30681712006068,False
CsTmPtCl,Cs2TmPtCl6,Cs,Tm,Pt,Cl,1,2,2,-1,188.0,103.0,80.0,91.5,181.0,3.831407283995106,False
CsTmPtBr,Cs2TmPtBr6,Cs,Tm,Pt,Br,1,2,2,-1,188.0,103.0,80.0,91.5,196.0,3.9953417102246154,False
CsTmAuF,Cs2TmAuF6,Cs,Tm,Au,F,1,3,1,-1,188.0,88.0,137.0,112.5,133.0,3.436648224344629,False
CsTmAuCl,Cs2TmAuCl6,Cs,Tm,Au,Cl,1,3,1,-1,188.0,88.0,137.0,112.5,181.0,3.863314891011296,False
CsTmAuBr,Cs2TmAuBr6,Cs,Tm,Au,Br,1,3,1,-1,188.0,88.0,137.0,112.5,196.0,3.9966482243446295,False
CsTmHgF,Cs2TmHgF6,Cs,Tm,Hg,F,1,3,1,-1,188.0,88.0,119.0,103.5,133.0,3.328273195849312,False
CsTmHgCl,Cs2TmHgCl6,Cs,Tm,Hg,Cl,1,3,1,-1,188.0,88.0,119.0,103.5,181.0,3.792041311791341,False
CsTmHgBr,Cs2TmHgBr6,Cs,Tm,Hg,Br,1,3,1,-1,188.0,88.0,119.0,103.5,196.0,3.936968848023225,False
CsTmHgI,Cs2TmHgI6,Cs,Tm,Hg,I,1,3,1,-1,188.0,88.0,119.0,103.5,220.00000000000003,4.16885290599424,False
CsTmTlF,Cs2TmTlF6,Cs,Tm,Tl,F,1,3,1,-1,188.0,88.0,150.0,119.0,133.0,3.5722023356874697,False
CsTmTlCl,Cs2TmTlCl6,Cs,Tm,Tl,Cl,1,3,1,-1,188.0,88.0,150.0,119.0,181.0,3.9755636802252847,False
CsTmTlBr,Cs2TmTlBr6,Cs,Tm,Tl,Br,1,3,1,-1,188.0,88.0,150.0,119.0,196.0,4.101614100393352,False
CsTmPbF,Cs2TmPbF6,Cs,Tm,Pb,F,1,2,2,-1,188.0,103.0,119.0,111.0,133.0,3.412576425048752,False
CsTmPbCl,Cs2TmPbCl6,Cs,Tm,Pb,Cl,1,2,2,-1,188.0,103.0,119.0,111.0,181.0,3.8450088574811847,False
CsTmPbBr,Cs2TmPbBr6,Cs,Tm,Pb,Br,1,2,2,-1,188.0,103.0,119.0,111.0,196.0,3.98014399261632,False
CsTmFrF,Cs2TmFrF6,Cs,Tm,Fr,F,1,3,1,-1,188.0,88.0,180.0,134.0,133.0,4.135998957911662,False
CsTmRaF,Cs2TmRaF6,Cs,Tm,Ra,F,1,2,2,-1,188.0,103.0,148.0,125.5,133.0,3.7664518003609726,False
CsTmRaCl,Cs2TmRaCl6,Cs,Tm,Ra,Cl,1,2,2,-1,188.0,103.0,148.0,125.5,181.0,4.148921919882885,False
CsTmNpF,Cs2TmNpF6,Cs,Tm,Np,F,1,2,2,-1,188.0,103.0,110.0,106.5,133.0,3.35505117928426,False
CsTmNpCl,Cs2TmNpCl6,Cs,Tm,Np,Cl,1,2,2,-1,188.0,103.0,110.0,106.5,181.0,3.805755404636373,False
CsTmNpBr,Cs2TmNpBr6,Cs,Tm,Np,Br,1,2,2,-1,188.0,103.0,110.0,106.5,196.0,3.946600475058907,False
CsTmNpI,Cs2TmNpI6,Cs,Tm,Np,I,1,2,2,-1,188.0,103.0,110.0,106.5,220.00000000000003,4.171952587734964,False
CsTmAmF,Cs2TmAmF6,Cs,Tm,Am,F,1,2,2,-1,188.0,103.0,121.0,112.0,133.0,3.428341428345357,False
CsTmAmCl,Cs2TmAmCl6,Cs,Tm,Am,Cl,1,2,2,-1,188.0,103.0,121.0,112.0,181.0,3.856912856916786,False
CsTmAmBr,Cs2TmAmBr6,Cs,Tm,Am,Br,1,2,2,-1,188.0,103.0,121.0,112.0,196.0,3.9908414283453575,False
CsYbPtF,Cs2YbPtF6,Cs,Yb,Pt,F,1,2,2,-1,188.0,102.0,80.0,91.0,133.0,3.308815222379253,False
CsYbPtCl,Cs2YbPtCl6,Cs,Yb,Pt,Cl,1,2,2,-1,188.0,102.0,80.0,91.0,181.0,3.83628774985178,False
CsYbPtBr,Cs2YbPtBr6,Cs,Yb,Pt,Br,1,2,2,-1,188.0,102.0,80.0,91.0,196.0,4.001122914686945,False
CsYbAuF,Cs2YbAuF6,Cs,Yb,Au,F,1,3,1,-1,188.0,86.8,137.0,111.9,133.0,3.426714248519434,False
CsYbAuCl,Cs2YbAuCl6,Cs,Yb,Au,Cl,1,3,1,-1,188.0,86.8,137.0,111.9,181.0,3.855668672111927,False
CsYbAuBr,Cs2YbAuBr6,Cs,Yb,Au,Br,1,3,1,-1,188.0,86.8,137.0,111.9,196.0,3.989716929484581,False
CsYbHgF,Cs2YbHgF6,Cs,Yb,Hg,F,1,3,1,-1,188.0,86.8,119.0,102.9,133.0,3.3239821707289243,False
CsYbHgCl,Cs2YbHgCl6,Cs,Yb,Hg,Cl,1,3,1,-1,188.0,86.8,119.0,102.9,181.0,3.7904544739359216,False
CsYbHgBr,Cs2YbHgBr6,Cs,Yb,Hg,Br,1,3,1,-1,188.0,86.8,119.0,102.9,196.0,3.936227068688108,False
CsYbHgI,Cs2YbHgI6,Cs,Yb,Hg,I,1,3,1,-1,188.0,86.8,119.0,102.9,220.00000000000003,4.169463220291608,False
CsYbTlF,Cs2YbTlF6,Cs,Yb,Tl,F,1,3,1,-1,188.0,86.8,150.0,118.4,133.0,3.557414905011261,False
CsYbTlCl,Cs2YbTlCl6,Cs,Yb,Tl,Cl,1,3,1,-1,188.0,86.8,150.0,118.4,181.0,3.962820310416667,False
CsYbTlBr,Cs2YbTlBr6,Cs,Yb,Tl,Br,1,3,1,-1,188.0,86.8,150.0,118.4,196.0,4.089509499605856,False
CsYbPbF,Cs2YbPbF6,Cs,Yb,Pb,F,1,2,2,-1,188.0,102.0,119.0,110.5,133.0,3.4051118414236434,False
CsYbPbCl,Cs2YbPbCl6,Cs,Yb,Pb,Cl,1,2,2,-1,188.0,102.0,119.0,110.5,181.0,3.839500981695136,False
CsYbPbBr,Cs2YbPbBr6,Cs,Yb,Pb,Br,1,2,2,-1,188.0,102.0,119.0,110.5,196.0,3.975247588029978,False
CsYbFrF,Cs2YbFrF6,Cs,Yb,Fr,F,1,3,1,-1,188.0,86.8,180.0,133.4,133.0,4.104658537642568,False
CsYbRaF,Cs2YbRaF6,Cs,Yb,Ra,F,1,2,2,-1,188.0,102.0,148.0,125.0,133.0,3.7491163578690383,False
CsYbRaCl,Cs2YbRaCl6,Cs,Yb,Ra,Cl,1,2,2,-1,188.0,102.0,148.0,125.0,181.0,4.133116357869039,False
CsYbNpF,Cs2YbNpF6,Cs,Yb,Np,F,1,2,2,-1,188.0,102.0,110.0,106.0,133.0,3.3499631002812658,False
CsYbNpCl,Cs2YbNpCl6,Cs,Yb,Np,Cl,1,2,2,-1,188.0,102.0,110.0,106.0,181.0,3.802793288960511,False
CsYbNpBr,Cs2YbNpBr6,Cs,Yb,Np,Br,1,2,2,-1,188.0,102.0,110.0,106.0,196.0,3.944302722922775,False
CsYbNpI,Cs2YbNpI6,Cs,Yb,Np,I,1,2,2,-1,188.0,102.0,110.0,106.0,220.00000000000003,4.170717817262398,False
CsYbAmF,Cs2YbAmF6,Cs,Yb,Am,F,1,2,2,-1,188.0,102.0,121.0,111.5,133.0,3.4203185786441237,False
CsYbAmCl,Cs2YbAmCl6,Cs,Yb,Am,Cl,1,2,2,-1,188.0,102.0,121.0,111.5,181.0,3.850811852186724,False
CsYbAmBr,Cs2YbAmBr6,Cs,Yb,Am,Br,1,2,2,-1,188.0,102.0,121.0,111.5,196.0,3.985341000168787,False
CsLuAuF,Cs2LuAuF6,Cs,Lu,Au,F,1,3,1,-1,188.0,86.1,137.0,111.55,133.0,3.4211081796439995,False
CsLuAuCl,Cs2LuAuCl6,Cs,Lu,Au,Cl,1,3,1,-1,188.0,86.1,137.0,111.55,181.0,3.851408493404645,False
CsLuAuBr,Cs2LuAuBr6,Cs,Lu,Au,Br,1,3,1,-1,188.0,86.1,137.0,111.55,196.0,3.985877341454846,False
CsLuHgF,Cs2LuHgF6,Cs,Lu,Hg,F,1,3,1,-1,188.0,86.1,119.0,102.55,133.0,3.321640170264861,False
CsLuHgCl,Cs2LuHgCl6,Cs,Lu,Hg,Cl,1,3,1,-1,188.0,86.1,119.0,102.55,181.0,3.789704529114202,False
CsLuHgBr,Cs2LuHgBr6,Cs,Lu,Hg,Br,1,3,1,-1,188.0,86.1,119.0,102.55,196.0,3.935974641254622,False
CsLuHgI,Cs2LuHgI6,Cs,Lu,Hg,I,1,3,1,-1,188.0,86.1,119.0,102.55,220.00000000000003,4.170006820679293,False
CsLuTlF,Cs2LuTlF6,Cs,Lu,Tl,F,1,3,1,-1,188.0,86.1,150.0,118.05,133.0,3.54901434629632,False
CsLuTlCl,Cs2LuTlCl6,Cs,Lu,Tl,Cl,1,3,1,-1,188.0,86.1,150.0,118.05,181.0,3.955621716054897,False
CsLuTlBr,Cs2LuTlBr6,Cs,Lu,Tl,Br,1,3,1,-1,188.0,86.1,150.0,118.05,196.0,4.082686519104452,False
CsLuFrF,Cs2LuFrF6,Cs,Lu,Fr,F,1,3,1,-1,188.0,86.1,180.0,133.05,133.0,4.08679021287786,False
CsTaAuF,Cs2TaAuF6,Cs,Ta,Au,F,1,3,1,-1,188.0,72.0,137.0,104.5,133.0,3.336206331769665,False
CsTaAuCl,Cs2TaAuCl6,Cs,Ta,Au,Cl,1,3,1,-1,188.0,72.0,137.0,104.5,181.0,3.7955364753103344,False
CsTaAuBr,Cs2TaAuBr6,Cs,Ta,Au,Br,1,3,1,-1,188.0,72.0,137.0,104.5,196.0,3.939077145166794,False
CsTaAuI,Cs2TaAuI6,Cs,Ta,Au,I,1,3,1,-1,188.0,72.0,137.0,104.5,220.00000000000003,4.1687422169371295,False
CsTaHgF,Cs2TaHgF6,Cs,Ta,Hg,F,1,3,1,-1,188.0,72.0,119.0,95.5,133.0,3.299123296778356,False
CsTaHgCl,Cs2TaHgCl6,Cs,Ta,Hg,Cl,1,3,1,-1,188.0,72.0,119.0,95.5,181.0,3.801741097825477,False
CsTaHgBr,Cs2TaHgBr6,Cs,Ta,Hg,Br,1,3,1,-1,188.0,72.0,119.0,95.5,196.0,3.958809160652701,False
CsTaTlF,Cs2TaTlF6,Cs,Ta,Tl,F,1,3,1,-1,188.0,72.0,150.0,111.0,133.0,3.412576425048752,False
CsTaTlCl,Cs2TaTlCl6,Cs,Ta,Tl,Cl,1,3,1,-1,188.0,72.0,150.0,111.0,181.0,3.8450088574811847,False
CsTaTlBr,Cs2TaTlBr6,Cs,Ta,Tl,Br,1,3,1,-1,188.0,72.0,150.0,111.0,196.0,3.98014399261632,False
CsTaFrF,Cs2TaFrF6,Cs,Ta,Fr,F,1,3,1,-1,188.0,72.0,180.0,126.0,133.0,3.78422229813676,False
CsTaFrCl,Cs2TaFrCl6,Cs,Ta,Fr,Cl,1,3,1,-1,188.0,72.0,180.0,126.0,181.0,4.165174679089141,False
CsIrAuF,Cs2IrAuF6,Cs,Ir,Au,F,1,3,1,-1,188.0,68.0,137.0,102.5,133.0,3.321315251322038,False
CsIrAuCl,Cs2IrAuCl6,Cs,Ir,Au,Cl,1,3,1,-1,188.0,68.0,137.0,102.5,181.0,3.789607934248868,False
CsIrAuBr,Cs2IrAuBr6,Cs,Ir,Au,Br,1,3,1,-1,188.0,68.0,137.0,102.5,196.0,3.9359493976635016,False
CsIrAuI,Cs2IrAuI6,Cs,Ir,Au,I,1,3,1,-1,188.0,68.0,137.0,102.5,220.00000000000003,4.170095739126916,False
CsIrHgF,Cs2IrHgF6,Cs,Ir,Hg,F,1,3,1,-1,188.0,68.0,119.0,93.5,133.0,3.3011302507451163,False
CsIrHgCl,Cs2IrHgCl6,Cs,Ir,Hg,Cl,1,3,1,-1,188.0,68.0,119.0,93.5,181.0,3.814499234702336,False
CsIrHgBr,Cs2IrHgBr6,Cs,Ir,Hg,Br,1,3,1,-1,188.0,68.0,119.0,93.5,196.0,3.974927042188967,False
CsIrTlF,Cs2IrTlF6,Cs,Ir,Tl,F,1,3,1,-1,188.0,68.0,150.0,109.0,133.0,3.3843540461183674,False
CsIrTlCl,Cs2IrTlCl6,Cs,Ir,Tl,Cl,1,3,1,-1,188.0,68.0,150.0,109.0,181.0,3.824721018595432,False
CsIrTlBr,Cs2IrTlBr6,Cs,Ir,Tl,Br,1,3,1,-1,188.0,68.0,150.0,109.0,196.0,3.962335697494514,False
CsIrFrF,Cs2IrFrF6,Cs,Ir,Fr,F,1,3,1,-1,188.0,68.0,180.0,124.0,133.0,3.7157169031235737,False
CsIrFrCl,Cs2IrFrCl6,Cs,Ir,Fr,Cl,1,3,1,-1,188.0,68.0,180.0,124.0,181.0,4.102813677317122,False
CsPtHgF,Cs2PtHgF6,Cs,Pt,Hg,F,1,2,2,-1,188.0,80.0,102.0,91.0,133.0,3.308815222379253,False
CsPtHgCl,Cs2PtHgCl6,Cs,Pt,Hg,Cl,1,2,2,-1,188.0,80.0,102.0,91.0,181.0,3.83628774985178,False
CsPtHgBr,Cs2PtHgBr6,Cs,Pt,Hg,Br,1,2,2,-1,188.0,80.0,102.0,91.0,196.0,4.001122914686945,False
CsPtPbF,Cs2PtPbF6,Cs,Pt,Pb,F,1,2,2,-1,188.0,80.0,119.0,99.5,133.0,3.306184913121028,False
CsPtPbCl,Cs2PtPbCl6,Cs,Pt,Pb,Cl,1,2,2,-1,188.0,80.0,119.0,99.5,181.0,3.788596973422536,False
CsPtPbBr,Cs2PtPbBr6,Cs,Pt,Pb,Br,1,2,2,-1,188.0,80.0,119.0,99.5,196.0,3.9393507422667566,False
CsPtRaF,Cs2PtRaF6,Cs,Pt,Ra,F,1,2,2,-1,188.0,80.0,148.0,114.0,133.0,3.463306721817905,False
CsPtRaCl,Cs2PtRaCl6,Cs,Pt,Ra,Cl,1,2,2,-1,188.0,80.0,148.0,114.0,181.0,3.884359353396853,False
CsPtRaBr,Cs2PtRaBr6,Cs,Pt,Ra,Br,1,2,2,-1,188.0,80.0,148.0,114.0,196.0,4.015938300765274,False
CsPtNpF,Cs2PtNpF6,Cs,Pt,Np,F,1,2,2,-1,188.0,80.0,110.0,95.0,133.0,3.2992801592625494,False
CsPtNpCl,Cs2PtNpCl6,Cs,Pt,Np,Cl,1,2,2,-1,188.0,80.0,110.0,95.0,181.0,3.804543317157286,False
CsPtNpBr,Cs2PtNpBr6,Cs,Pt,Np,Br,1,2,2,-1,188.0,80.0,110.0,95.0,196.0,3.962438053999392,False
CsPtAmF,Cs2PtAmF6,Cs,Pt,Am,F,1,2,2,-1,188.0,80.0,121.0,100.5,133.0,3.3102805037354184,False
CsPtAmCl,Cs2PtAmCl6,Cs,Pt,Am,Cl,1,2,2,-1,188.0,80.0,121.0,100.5,181.0,3.787892444033926,False
CsPtAmBr,Cs2PtAmBr6,Cs,Pt,Am,Br,1,2,2,-1,188.0,80.0,121.0,100.5,196.0,3.9371461753772095,False
CsPtAmI,Cs2PtAmI6,Cs,Pt,Am,I,1,2,2,-1,188.0,80.0,121.0,100.5,220.00000000000003,4.175952145526463,False
CsAuAuF,Cs2AuAuF6,Cs,Au,Au,F,1,1,3,-1,188.0,137.0,85.0,111.0,133.0,3.412576425048752,False
CsAuAuCl,Cs2AuAuCl6,Cs,Au,Au,Cl,1,1,3,-1,188.0,137.0,85.0,111.0,181.0,3.8450088574811847,False
CsAuAuBr,Cs2AuAuBr6,Cs,Au,Au,Br,1,1,3,-1,188.0,137.0,85.0,111.0,196.0,3.98014399261632,False
CsAuHgF,Cs2AuHgF6,Cs,Au,Hg,F,1,3,1,-1,188.0,85.0,119.0,102.0,133.0,3.3181983416607475,False
CsAuHgCl,Cs2AuHgCl6,Cs,Au,Hg,Cl,1,3,1,-1,188.0,85.0,119.0,102.0,181.0,3.7887865769548648,False
CsAuHgBr,Cs2AuHgBr6,Cs,Au,Hg,Br,1,3,1,-1,188.0,85.0,119.0,102.0,196.0,3.935845400484277,False
CsAuHgI,Cs2AuHgI6,Cs,Au,Hg,I,1,3,1,-1,188.0,85.0,119.0,102.0,220.00000000000003,4.171139518131335,False
CsAuTlF,Cs2AuTlF6,Cs,Au,Tl,F,1,1,3,-1,188.0,137.0,88.5,112.75,133.0,3.4409091526045974,False
CsAuTlCl,Cs2AuTlCl6,Cs,Au,Tl,Cl,1,1,3,-1,188.0,137.0,88.5,112.75,181.0,3.866629773447169,False
CsAuTlBr,Cs2AuTlBr6,Cs,Au,Tl,Br,1,1,3,-1,188.0,137.0,88.5,112.75,196.0,3.999667467460473,False
CsAuBiF,Cs2AuBiF6,Cs,Au,Bi,F,1,1,3,-1,188.0,137.0,103.0,120.0,133.0,3.5979555602686557,False
CsAuBiCl,Cs2AuBiCl6,Cs,Au,Bi,Cl,1,1,3,-1,188.0,137.0,103.0,120.0,181.0,3.997955560268655,False
CsAuBiBr,Cs2AuBiBr6,Cs,Au,Bi,Br,1,1,3,-1,188.0,137.0,103.0,120.0,196.0,4.122955560268656,False
CsAuFrF,Cs2AuFrF6,Cs,Au,Fr,F,1,3,1,-1,188.0,85.0,180.0,132.5,133.0,4.059312065509261,False
CsAuAcF,Cs2AuAcF6,Cs,Au,Ac,F,1,1,3,-1,188.0,137.0,112.0,124.5,133.0,3.7322074633656808,False
CsAuAcCl,Cs2AuAcCl6,Cs,Au,Ac,Cl,1,1,3,-1,188.0,137.0,112.0,124.5,181.0,4.11774963204038,False
CsAuThF,Cs2AuThF6,Cs,Au,Th,F,1,1,3,-1,188.0,137.0,120.9,128.95,133.0,3.898417600503536,False
CsAuPaF,Cs2AuPaF6,Cs,Au,Pa,F,1,1,3,-1,188.0,137.0,104.0,120.5,133.0,3.6113632615194695,False
CsAuPaCl,Cs2AuPaCl6,Cs,Au,Pa,Cl,1,1,3,-1,188.0,137.0,104.0,120.5,181.0,4.009703510482125,False
CsAuPaBr,Cs2AuPaBr6,Cs,Au,Pa,Br,1,1,3,-1,188.0,137.0,104.0,120.5,196.0,4.134184838282955,False
CsAuUF,Cs2AuUF6,Cs,Au,U,F,1,1,3,-1,188.0,137.0,102.5,119.75,133.0,3.591385573611065,False
CsAuUCl,Cs2AuUCl6,Cs,Au,U,Cl,1,1,3,-1,188.0,137.0,102.5,119.75,181.0,3.992220646679959,False
CsAuUBr,Cs2AuUBr6,Cs,Au,U,Br,1,1,3,-1,188.0,137.0,102.5,119.75,196.0,4.117481607013988,False
CsAuNpF,Cs2AuNpF6,Cs,Au,Np,F,1,1,3,-1,188.0,137.0,101.0,119.0,133.0,3.5722023356874697,False
CsAuNpCl,Cs2AuNpCl6,Cs,Au,Np,Cl,1,1,3,-1,188.0,137.0,101.0,119.0,181.0,3.9755636802252847,False
CsAuNpBr,Cs2AuNpBr6,Cs,Au,Np,Br,1,1,3,-1,188.0,137.0,101.0,119.0,196.0,4.101614100393352,False
CsAuPuF,Cs2AuPuF6,Cs,Au,Pu,F,1,1,3,-1,188.0,137.0,100.0,118.5,133.0,3.5598454164372706,False
CsAuPuCl,Cs2AuPuCl6,Cs,Au,Pu,Cl,1,1,3,-1,188.0,137.0,100.0,118.5,181.0,3.964908707576511,False
CsAuPuBr,Cs2AuPuBr6,Cs,Au,Pu,Br,1,1,3,-1,188.0,137.0,100.0,118.5,196.0,4.091490986057524,False
CsAuAmF,Cs2AuAmF6,Cs,Au,Am,F,1,1,3,-1,188.0,137.0,97.5,117.25,133.0,3.530425702209711,False
CsAuAmCl,Cs2AuAmCl6,Cs,Au,Am,Cl,1,1,3,-1,188.0,137.0,97.5,117.25,181.0,3.939807365322717,False
CsAuAmBr,Cs2AuAmBr6,Cs,Au,Am,Br,1,1,3,-1,188.0,137.0,97.5,117.25,196.0,4.067739135045532,False
CsAuCmF,Cs2AuCmF6,Cs,Au,Cm,F,1,1,3,-1,188.0,137.0,97.0,117.0,133.0,3.524789094471191,False
CsAuCmCl,Cs2AuCmCl6,Cs,Au,Cm,Cl,1,1,3,-1,188.0,137.0,97.0,117.0,181.0,3.9350455047276016,False
CsAuCmBr,Cs2AuCmBr6,Cs,Au,Cm,Br,1,1,3,-1,188.0,137.0,97.0,117.0,196.0,4.063250632932729,False
CsHgTlF,Cs2HgTlF6,Cs,Hg,Tl,F,1,1,3,-1,188.0,119.0,88.5,103.75,133.0,3.330164577168048,False
CsHgTlCl,Cs2HgTlCl6,Cs,Hg,Tl,Cl,1,1,3,-1,188.0,119.0,88.5,103.75,181.0,3.792815179577687,False
CsHgTlBr,Cs2HgTlBr6,Cs,Hg,Tl,Br,1,1,3,-1,188.0,119.0,88.5,103.75,196.0,3.937393492830698,False
CsHgTlI,Cs2HgTlI6,Cs,Hg,Tl,I,1,1,3,-1,188.0,119.0,88.5,103.75,220.00000000000003,4.168718794035518,False
CsHgPbF,Cs2HgPbF6,Cs,Hg,Pb,F,1,2,2,-1,188.0,102.0,119.0,110.5,133.0,3.4051118414236434,False
CsHgPbCl,Cs2HgPbCl6,Cs,Hg,Pb,Cl,1,2,2,-1,188.0,102.0,119.0,110.5,181.0,3.839500981695136,False
CsHgPbBr,Cs2HgPbBr6,Cs,Hg,Pb,Br,1,2,2,-1,188.0,102.0,119.0,110.5,196.0,3.975247588029978,False
CsHgBiF,Cs2HgBiF6,Cs,Hg,Bi,F,1,1,3,-1,188.0,119.0,103.0,111.0,133.0,3.412576425048752,False
CsHgBiCl,Cs2HgBiCl6,Cs,Hg,Bi,Cl,1,1,3,-1,188.0,119.0,103.0,111.0,181.0,3.8450088574811847,False
CsHgBiBr,Cs2HgBiBr6,Cs,Hg,Bi,Br,1,1,3,-1,188.0,119.0,103.0,111.0,196.0,3.98014399261632,False
CsHgRaF,Cs2HgRaF6,Cs,Hg,Ra,F,1,2,2,-1,188.0,102.0,148.0,125.0,133.0,3.7491163578690383,False
CsHgRaCl,Cs2HgRaCl6,Cs,Hg,Ra,Cl,1,2,2,-1,188.0,102.0,148.0,125.0,181.0,4.133116357869039,False
